ID,Policy Start Date,Policy End Date,Gender,Age,First Transaction Date,No_Pol,Car_Category,Subject_Car_Colour,Subject_Car_Make,LGA_Name,State,ProductName,target
ID_U8HXSM2,2010-05-17,2011-05-16,Male,40,2010-05-17,2,JEEP,Beige Mitalic,Volkswagen,Lagos Island,Lagos,Car Classic,0
ID_U8M72KB,2010-06-06,2011-06-05,Male,31,2010-06-06,1,Saloon,Green,Ford,Kosofe,Benue,Car Classic,0
ID_U8UUWM9,2010-04-16,2011-04-15,Female,32,2010-04-16,1,JEEP,Black,TOYOTA,Warri,Delta,Car Classic,0
ID_U95VY0S,2010-04-04,2011-04-03,Male,35,2010-04-04,1,Saloon,Green,TOYOTA,Surulere,Lagos,Car Classic,0
ID_U9QTMJM,2010-08-26,2011-08-25,Male,39,2010-08-26,3,Saloon,Black,TOYOTA,Abuja Municipal,Abuja-Municipal,Car Classic,1
ID_U9SNAHL,2010-04-18,2011-04-17,Female,78,2010-04-18,1,JEEP,Blue,TOYOTA,Victoria Island,Lagos,Car Classic,0
ID_UAGR2PM,2010-04-26,2011-04-06,Female,71,2010-04-26,1,Saloon,Red,TOYOTA,ENUGU EAST,ENUGU-EAST,Car Classic,0
ID_UAH04FU,2010-08-30,2011-02-28,Male,47,2010-08-30,3,Saloon,As Attached,Hyundai,Eti-Osa,Eti-Osa,Customized Motor,0
ID_UBHJKB9,2010-07-22,2011-07-21,Male,34,2010-07-22,1,Saloon,Grey,BMW,Victoria Island,Lagos,Car Classic,0
ID_UDMHFV1,2010-11-22,2011-11-21,Entity,60,2010-11-22,2,Saloon,Silver,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_UDPTVIZ,2010-11-01,2011-02-02,Male,44,2010-11-01,3,Saloon,Black,TOYOTA,Agege,Lagos,Car Classic,0
ID_UDQKP5M,2010-10-30,2011-04-20,Male,39,2010-10-30,2,Saloon,Silver,TOYOTA,Alimosho,Lagos,Car Classic,0
ID_UDSNQWG,2010-01-22,2011-01-21,Male,41,2010-01-22,1,Saloon,Silver,TOYOTA,Surulere,Lagos,Car Classic,0
ID_UFIRTLO,2010-06-14,2011-06-12,Female,44,2010-06-14,1,JEEP,Black,TOYOTA,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0
ID_UFZHQYN,2010-04-18,2011-04-17,Male,37,2010-04-18,1,Saloon,Black,TOYOTA,Warri South,Warri-South,Car Classic,0
ID_UH5L5H7,2010-11-08,2011-02-06,Male,38,2010-11-08,1,Saloon,Silver,Lexus,Eti-Osa,Eti-Osa,Car Classic,0
ID_UHN3QIU,2010-05-13,2011-05-12,Female,53,2010-05-13,1,Mini Bus,As Attached,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_UHUOV7C,2010-05-18,2011-04-26,Female,43,2010-05-18,2,JEEP,As Attached,Lexus,Eti-Osa,Eti-Osa,Car Classic,0
ID_UI9YEMS,2010-06-06,2011-06-05,Male,42,2010-06-06,1,Saloon,Red,TOYOTA,Lekki,Lagos,Car Classic,0
ID_UIFW4KY,2010-10-31,2011-10-30,Female,63,2010-10-31,1,Saloon,White,Kia,Ifako-Ijaye ,Ifako-Ijaye,Car Classic,0
ID_UJDI1IR,2010-07-22,2011-07-21,Female,45,2010-07-22,2,JEEP,Black,Mercedes,Lagos Island,Lagos,Car Classic,0
ID_UJFZ60M,2010-02-04,2011-02-03,Female,25,2010-02-04,1,Saloon,Grey,TOYOTA,Ajah,Lagos,Car Classic,0
ID_UJR28IG,2010-10-17,2011-04-16,Female,50,2010-10-17,1,JEEP,Black,Honda,Ikeja,Lagos,Car Classic,0
ID_UKAV9LU,2010-10-21,2011-01-31,Male,55,2010-10-21,3,JEEP,Black,Lexus,Victoria Island,Lagos,Car Classic,0
ID_UKFC9NH,2010-03-04,2011-03-03,Male,45,2010-03-04,1,JEEP,Gold,Land Rover,Lagos Island,Lagos,Car Classic,0
ID_UL4XDG0,2010-05-07,2011-05-06,Male,52,2010-05-07,1,Saloon,Black,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_UL5CO5V,2010-11-15,2011-11-14,Male,35,2010-11-15,1,Saloon,White,Honda,OGBA,Benue,Car Classic,1
ID_ULBY4HR,2010-05-28,2011-05-07,Male,30,2010-05-28,1,Saloon,Blue,TOYOTA,Lekki,Lagos,Car Classic,0
ID_ULWS8VL,2003-04-13,2011-04-12,Male,41,2003-04-13,2,Saloon,Black,TOYOTA,Ikeja,Lagos,Car Vintage,0
ID_UM9LWDC,2010-07-22,2011-01-21,Female,45,2010-07-22,2,JEEP,Black,Lexus,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0
ID_UN9TRRB,2010-05-20,2011-05-19,Female,38,2010-05-20,2,Saloon,Black,Honda,Akure South,Ondo,Car Classic,0
ID_UO1VXFW,2010-07-11,2011-07-10,Male,41,2010-07-11,1,Saloon,Grey,TOYOTA,OGBA,Lagos,Car Classic,0
ID_UOC2QXO,2010-02-18,2011-02-17,Male,49,2010-02-18,1,JEEP,Black,TOYOTA,Lekki,Lagos,Car Classic,0
ID_UOHE4WM,2010-02-27,2011-02-26,Male,40,2010-02-27,1,Saloon,White,ACURA,Abuja,Abuja,Car Classic,0
ID_UOPNETN,2010-09-12,2011-09-11,Male,52,2010-09-12,3,Saloon,Black,Skoda,Victoria Island,Lagos,Car Classic,0
ID_UOQE1WE,2010-02-21,2011-02-20,Male,46,2010-02-21,1,Mini Bus,Ash,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_UPO6IRJ,2010-07-29,2011-03-25,Male,53,2010-07-29,1,JEEP,Wine,Honda,Lagos Mainland,Lagos,Car Classic,0
ID_UPY89GQ,2010-03-07,2011-03-06,Male,44,2010-03-07,1,Saloon,Wine,TOYOTA,Ikeja,Lagos,Car Classic,1
ID_UQU9BU7,2010-06-21,2011-06-20,Female,56,2010-06-21,1,JEEP,Grey,Mercedes,Ikoyi,Lagos,Car Classic,0
ID_UQUWYVI,2010-09-12,2011-09-11,Male,44,2010-09-12,1,Saloon,As Attached,TOYOTA,GBAGADA,Benue,Car Classic,0
ID_UR3VUI0,2010-02-12,2011-02-11,NOT STATED,62,2010-02-12,1,Saloon,Silver,TOYOTA,Anthony Village,Lagos,Car Classic,0
ID_URABBLH,2010-10-28,2011-10-27,Female,38,2010-10-28,2,JEEP,As Attached,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,1
ID_URFXOWH,2010-04-24,2011-04-23,Female,38,2010-04-24,1,JEEP,Wine,Lexus,Victoria Island,Lagos,Car Classic,0
ID_US3YKOC,2010-08-07,2011-08-06,Female,71,2010-08-07,1,Saloon,Red,TOYOTA,Agege,Lagos,Car Classic,0
ID_US4GR1B,2010-07-24,2011-07-23,Female,120,2010-07-24,1,JEEP,Brown,Lexus,Ikeja,Lagos,Customized Motor,0
ID_UUCSX5M,2010-12-17,2011-12-16,Joint Gender,43,2010-12-17,1,Saloon,Green,TOYOTA,Lagos Island,Lagos,Car Classic,0
ID_UULXUSM,2010-04-25,2011-04-24,Male,63,2010-04-25,1,Saloon,Grey,TOYOTA,Lekki,Lagos,Car Classic,0
ID_UVT18BV,2010-05-17,2011-04-27,Entity,42,2010-05-17,1,Truck,White,Iveco,Victoria Island,Lagos,CVTP,0
ID_UX2WH5Z,2010-03-12,2011-03-11,Joint Gender,20,2010-03-12,2,Saloon,Black,Kia,Lagos,Lagos,Customized Motor,0
ID_UX7BZ3F,2010-11-15,2011-05-14,Male,36,2010-11-15,1,Saloon,Black,TOYOTA,Shomolu,Benue,Car Classic,0
ID_UYCNJ2R,2010-06-28,2011-06-27,Entity,8,2010-06-28,2,Saloon,Black,Hyundai,Lagos Island,Lagos,Car Classic,0
ID_UYE9TVR,2010-03-14,2011-03-13,Male,46,2010-03-14,1,JEEP,Black,Mercedes,Shomolu,Benue,Car Classic,1
ID_UZ8A3OZ,2010-01-07,2011-01-06,Male,34,2010-01-07,1,Saloon,Silver,TOYOTA,ABULE EGBA,ABULE-EGBA,Car Classic,0
ID_UZL2W2W,2010-11-14,2011-02-13,Male,35,2010-11-14,1,Saloon,As Attached,TOYOTA,Apapa,Lagos,Car Classic,0
ID_UZXHTCZ,2010-03-04,2011-03-01,Male,37,2010-03-04,2,Saloon,Blue,TOYOTA,Maryland,Lagos,Car Classic,1
ID_V01J0YE,2010-10-30,2011-09-25,Male,48,2010-10-30,2,Saloon,Black,Lexus,Kaduna South,Kaduna-South,Car Classic,0
ID_V0FDLIS,2010-11-28,2011-05-28,Female,31,2010-11-28,1,Saloon,Black,TOYOTA,Abuja Municipal,Abuja-Municipal,Car Classic,0
ID_V0JOW76,2010-11-04,2011-11-03,Female,57,2010-11-04,1,Saloon,Red,Nissan,Surulere,Lagos,Car Classic,1
ID_V0NFF8Z,2010-08-08,2011-08-07,Male,54,2010-08-08,1,Saloon,Gold,TOYOTA,ABULE EGBA,ABULE-EGBA,Car Classic,0
ID_V0YHJ0F,2010-04-12,2011-04-11,Male,46,2010-04-12,1,JEEP,Black,Mercedes,Ikeja,Lagos,Car Classic,0
ID_V1BFBFZ,2010-03-05,2011-03-04,Male,66,2010-03-05,2,JEEP,Black,Range Rover,Abeokuta,Ogun,Car Classic,0
ID_V1O1MH7,2010-04-10,2011-04-09,Male,34,2010-04-10,1,Saloon,As Attached,Kia,Oshodi-Isolo,Oshodi-Isolo,Car Classic,0
ID_V1T343M,2010-01-21,2011-01-20,Female,77,2010-01-21,2,Saloon,As Attached,Hyundai,Ilorin East,Ilorin-East,CarSafe,0
ID_V1V5RM3,2010-09-03,2011-09-02,Male,45,2010-09-03,2,JEEP,Black,Mercedes,Eti-Osa,Eti-Osa,Customized Motor,0
ID_V1WOZO4,2010-05-10,2011-05-09,Male,44,2010-05-10,1,Truck,Black,TOYOTA,Lagos Mainland,Lagos,Car Classic,0
ID_V2YCDO9,2010-12-24,2011-06-23,Female,35,2010-12-24,1,Saloon,Black,Honda,Lagos,Lagos,Car Classic,0
ID_V31BR50,2010-03-25,2011-03-23,Male,41,2010-03-25,1,Saloon,Ash,Mercedes,Abuja Municipal,Abuja-Municipal,Car Classic,1
ID_V39F1P0,2010-02-20,2011-02-19,Male,28,2010-02-20,1,Saloon,Black,TOYOTA,Isolo,Benue,Car Classic,1
ID_V40D29J,2010-08-30,2011-08-29,Female,66,2010-08-30,3,JEEP,Red,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_V41DC5K,2010-07-18,2011-02-14,Female,36,2010-07-18,1,JEEP,Blue,Mercedes,Ikeja,Lagos,Car Classic,0
ID_V42O8FJ,2010-12-05,2010-12-31,Female,48,2010-12-05,2,JEEP,Black,Mercedes,Victoria Island,Lagos,Customized Motor,0
ID_V5514NJ,2010-03-02,2011-03-01,Female,44,2010-03-02,1,JEEP,Blue,Lexus,Amuwo-Odofin,Amuwo-Odofin,Car Classic,0
ID_V5FJZNC,2010-10-14,2011-10-13,Male,32,2010-10-14,1,Saloon,Grey,Honda,Oshodi-Isolo,Oshodi-Isolo,Car Classic,1
ID_V70XOYL,2010-02-08,2011-02-07,Male,42,2010-02-08,1,Saloon,Black,TOYOTA,Ifako-Ijaye ,Ifako-Ijaye,Car Plus,1
ID_V7BJW15,2010-02-20,2011-02-16,Female,64,2010-02-20,1,Saloon,Black,TOYOTA,Ikeja,Lagos,Car Classic,1
ID_V7E8C71,2010-04-24,2011-02-12,Male,42,2010-04-24,1,Saloon,Red,TOYOTA,Ikorodu,Lagos,Car Classic,1
ID_V80GM8G,2010-07-04,2011-04-18,Male,48,2010-07-04,1,Saloon,Black,Peugeot,Agege,Lagos,Car Plus,0
ID_V9BHV9W,2010-07-15,2011-07-14,Male,58,2010-07-15,1,JEEP,Black,TOYOTA,Ibadan South East,Ibadan-East,Customized Motor,0
ID_V9F0LJQ,2010-10-05,2011-10-04,Female,85,2010-10-05,2,JEEP,Black,Honda,Surulere,Lagos,Car Classic,0
ID_V9RPPTM,2010-04-12,2011-03-24,Male,69,2010-04-12,1,JEEP,Black,Mercedes,Ibadan South West,Ibadan-West,Car Classic,0
ID_VA9EFNS,2010-01-09,2011-01-08,Male,37,2010-01-09,1,Saloon,Black,Mercedes,Bida,Niger-State,Car Classic,1
ID_VB04EXV,2010-01-31,2011-01-30,Female,44,2010-01-31,1,Saloon,Black,TOYOTA,Surulere,Lagos,Car Plus,0
ID_VBNC9BL,2010-02-26,2011-02-25,Male,36,2010-02-26,1,Saloon,Black,TOYOTA,Benin,Edo,Car Classic,0
ID_VBQLOVY,2010-08-21,2011-08-20,Female,48,2010-08-21,2,JEEP,As Attached,Hyundai,Victoria Island,Lagos,Car Classic,0
ID_VBROIZU,2010-04-18,2011-04-17,Male,59,2010-04-18,3,JEEP,Green,Chrysler,Victoria Island,Lagos,Car Classic,0
ID_VC8CHYE,2010-02-07,2011-02-06,Male,46,2010-02-07,3,JEEP,Green,Ford,Lagos,Lagos,Car Classic,0
ID_VCGX7PJ,2010-11-14,2011-11-10,Male,45,2010-11-14,2,Saloon,Red,TOYOTA,Ebute-Metta,Lagos,Car Classic,0
ID_VCI8HS9,2010-01-04,2011-01-03,Female,27,2010-01-04,1,Saloon,Silver,TOYOTA,OJOTA,Benue,Car Classic,1
ID_VD489UY,2010-12-19,2011-12-18,Male,47,2010-12-19,2,JEEP,Gold,Honda,Ifako-Ijaye ,Ifako-Ijaye,Car Classic,0
ID_VDV90SZ,2010-07-05,2011-01-02,Male,40,2010-07-05,1,Saloon,Black,Honda,Lagos Island,Lagos,Car Classic,0
ID_VG7PG5W,2010-02-01,2011-01-31,Male,84,2010-02-01,1,JEEP,Black,TOYOTA,Lagos Mainland,Lagos,Car Classic,0
ID_VG81IEG,2010-09-19,2011-09-18,Male,50,2010-09-19,3,JEEP,White,Ford,Port-Harcourt,Port-Harcourt,Car Plus,0
ID_VGDST1G,2010-04-25,2011-04-24,Male,32,2010-04-25,2,Saloon,Black,Lexus,Port Harcourt,Rivers,Car Plus,0
ID_VHO4UFS,2010-08-13,2011-08-03,Male,43,2010-08-13,1,Truck,White,Scania,Victoria Island,Lagos,CVTP,0
ID_VHQDCSE,2010-04-25,2011-04-24,Male,56,2010-04-25,1,JEEP,Grey,Ford,Port Harcourt,Rivers,Car Classic,0
ID_VHTN6L5,2010-02-07,2011-02-06,Male,57,2010-02-07,1,Saloon,Cream,TOYOTA,Surulere,Lagos,Car Classic,1
ID_VI0JL6H,2010-04-08,2011-04-07,Male,44,2010-04-08,2,JEEP,As Attached,Lexus,ENUGU EAST,ENUGU-EAST,Car Classic,0
ID_VI2VXF8,2010-07-11,2011-07-10,Male,30,2010-07-11,2,Saloon,Gold,TOYOTA,Ketu,Lagos,Car Classic,0
ID_VJ1FAVO,2002-03-25,2011-03-24,Male,37,2002-03-25,1,Saloon,Black,TOYOTA,Ekiti,Benue,Car Classic,0
ID_VJKG4V9,2010-02-08,2011-02-07,Male,31,2010-02-08,2,Saloon,Silver,TOYOTA,Festac,Benue,Car Classic,0
ID_VK7XWJS,2010-03-29,2011-03-28,Female,37,2010-03-29,1,JEEP,Silver,Lexus,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0
ID_VL2HK87,2010-01-15,2011-01-14,Joint Gender,44,2010-01-15,1,Saloon,Black,Chevrolet,Port-Harcourt,Port-Harcourt,Car Classic,0
ID_VLC08N4,2010-01-08,2011-01-07,Male,35,2010-01-08,1,Saloon,Black,Honda,Surulere,Lagos,Car Classic,1
ID_VLOWNO5,2010-09-04,2011-09-02,Male,20,2010-09-04,1,Saloon,Silver,Mercedes,Ikoyi,Lagos,Car Classic,0
ID_VMC2CDI,2010-09-24,2011-09-23,Female,12,2010-09-24,1,JEEP,Black,Mercedes,Ikeja,Lagos,Car Classic,0
ID_VMCKCT7,2010-06-02,2011-06-01,Male,41,2010-06-02,2,JEEP,Black,TOYOTA,Ikeja,Lagos,Car Plus,0
ID_VN2ML13,2010-11-07,2011-11-06,Male,43,2010-11-07,1,JEEP,Black,Mitsubishi,Eti-Osa,Eti-Osa,Car Classic,0
ID_VNT5MUY,2010-02-20,2011-01-14,Female,34,2010-02-20,1,JEEP,Silver,Mazda,Kosofe,Benue,Car Classic,1
ID_VNUEAGW,2010-08-14,2011-08-12,Male,42,2010-08-14,1,Saloon,Ash,TOYOTA,Victoria Island,Lagos,Car Classic,0
ID_VNZ5YRJ,2010-05-09,2011-05-08,Male,42,2010-05-09,1,Saloon,As Attached,Mercedes,Sapele,Delta,Car Classic,0
ID_VO6YRJP,2010-07-04,2011-07-03,Male,38,2010-07-04,3,Motorcycle,Black,.,Victoria Island,Lagos,Motor Cycle,0
ID_VO7QFHZ,2010-06-07,2011-06-06,Male,37,2010-06-07,1,JEEP,Grey,Lexus,Victoria Island,Lagos,Car Classic,0
ID_VPDPT71,2010-11-04,2011-11-03,Female,57,2010-11-04,1,Saloon,Red,Nissan,Surulere,Lagos,Car Classic,0
ID_VR2QAZE,2010-12-10,2011-09-27,Male,40,2010-12-10,1,JEEP,Black,Ford,Ikeja,Lagos,Car Classic,0
ID_VR7MYAU,2010-01-09,2011-01-08,Male,57,2010-01-09,2,Truck,Cream,Mercedes,Victoria Island,Lagos,Car Classic,0
ID_VRKONA2,2010-07-10,2011-05-05,NOT STATED,6,2010-07-10,1,JEEP,Grey,Mercedes,Lagos Island,Lagos,Car Classic,0
ID_VRTJ9SZ,2010-08-28,2011-08-27,Male,37,2010-08-28,1,Saloon,Blue,TOYOTA,Esan Central,Esan-Central,Car Classic,0
ID_VS1SSHR,2010-09-03,2011-09-02,Male,42,2010-09-03,1,JEEP,Green,Ford,Lagos Mainland,Lagos,Car Classic,1
ID_VSCK6T7,2010-06-11,2011-04-12,Male,36,2010-06-11,1,Saloon,Black,TOYOTA,MAGODO,Benue,Car Classic,1
ID_VSCNVO5,2010-12-06,2011-09-24,Female,42,2010-12-06,1,JEEP,Green,Range Rover,Lagos Island,Lagos,Car Classic,0
ID_VSJIUCD,2010-08-31,2011-08-30,Male,46,2010-08-31,3,JEEP,Blue,Honda,Lagos,Lagos,Car Classic,0
ID_VT6TT2Y,2010-05-09,2011-05-08,Male,44,2010-05-09,1,JEEP,Black,TOYOTA,Victoria Island,Lagos,Car Classic,0
ID_VTDZA6T,2010-06-25,2011-06-24,Female,54,2010-06-25,1,Saloon,Black,TOYOTA,Victoria Island,Lagos,Car Classic,0
ID_VUQYHPG,2010-02-18,2011-02-17,Male,20,2010-02-18,1,Saloon,As Attached,Mercedes,Lagos,Lagos,Car Classic,0
ID_VUVG0O0,2010-02-28,2011-02-27,Female,43,2010-02-28,1,Saloon,Silver,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_VUZVW6A,2010-07-22,2011-01-21,Female,45,2010-07-22,2,Saloon,Black,Lexus,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0
ID_VV3YNOJ,2010-04-26,2011-03-26,Male,32,2010-04-26,1,JEEP,Black,TOYOTA,Victoria Island,Lagos,Car Classic,0
ID_VVPFQ8M,2010-03-06,2011-03-05,Male,33,2010-03-06,1,Saloon,Black,TOYOTA,OKOTA,Benue,Car Classic,0
ID_VW6TM6P,2010-04-19,2011-04-18,Male,48,2010-04-19,1,JEEP,Brown,Mercedes,Oshodi-Isolo,Oshodi-Isolo,Customized Motor,0
ID_VWJ3Q9Y,2010-01-05,2011-01-04,Female,39,2010-01-05,3,JEEP,Black,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,0
ID_VXAHTVR,2010-03-04,2011-03-03,Male,84,2010-03-04,1,Saloon,Grey,Ford,Lagos Mainland,Lagos,Car Classic,0
ID_VXDQ9FS,2010-09-11,2011-03-11,Male,34,2010-09-11,1,Saloon,As Attached,TOYOTA,Asaba,Delta,Car Classic,1
ID_VXVQPS2,2010-01-21,2011-01-20,Male,31,2010-01-21,2,Saloon,Black,TOYOTA,Benin,Edo,Car Classic,1
ID_VYHNJ5K,2010-06-27,2011-04-19,Female,46,2010-06-27,1,Saloon,Black,Kia,IBADAN NORTH EAST,Oyo,Car Classic,0
ID_VZ3KNLB,2010-02-25,2011-02-24,Male,34,2010-02-25,1,Saloon,Blue,TOYOTA,Alimosho,Lagos,Car Classic,0
ID_VZ4H9RZ,2010-12-08,2011-03-12,Female,50,2010-12-08,2,JEEP,Blue,TOYOTA,Ikoyi,Lagos,Car Classic,0
ID_VZ5BC57,2010-02-25,2011-02-24,Entity,30,2010-02-25,1,Saloon,Black,Hyundai,Lagos Island,Lagos,Car Classic,0
ID_W0B2E8T,2010-07-10,2011-01-09,Male,55,2010-07-10,1,Pick Up,White,TOYOTA,Victoria Island,Lagos,CVTP,0
ID_W0FAEZ1,2010-05-31,2011-05-30,Female,62,2010-05-31,3,JEEP,Black,TOYOTA,Lagos,Lagos,Car Classic,0
ID_W0NDC4T,2010-06-24,2011-06-23,Male,48,2010-06-24,1,Saloon,Blue,TOYOTA,Agege,Lagos,Car Classic,0
ID_W0SJ9OE,2010-11-30,2011-11-29,Male,43,2010-11-30,1,JEEP,Brown,Jaguar,Victoria Island,Lagos,Car Classic,0
ID_W0W1FKK,2010-11-02,2011-11-01,Female,41,2010-11-02,1,Saloon,Blue,Lexus,OGBA,Benue,Car Classic,0
ID_W0WS5KX,2010-06-14,2011-06-13,Entity,120,2010-06-14,3,Saloon,Black,TOYOTA,Lagos Island,Lagos,Car Classic,0
ID_W12P98Q,2010-04-23,2011-02-16,Female,35,2010-04-23,1,JEEP,Green,TOYOTA,Nnewi South,Nnewi-South,Car Classic,0
ID_W18AZ8S,2010-01-27,2011-01-26,Male,37,2010-01-27,1,JEEP,Black,Ford,Surulere,Lagos,Car Classic,1
ID_W1OD1E5,2010-08-08,2011-04-22,Male,44,2010-08-08,3,Saloon,Black,TOYOTA,Mushin,Lagos,Car Classic,0
ID_W1W05UG,2010-08-14,2011-08-13,Female,39,2010-08-14,2,Saloon,Black,Honda,Lagos Mainland,Lagos,Car Plus,0
ID_W2YOEBR,2010-08-20,2011-08-19,Entity,10,2010-08-20,3,JEEP,Black,Honda,Abuja Municipal,Abuja-Municipal,Car Plus,1
ID_W375HV4,2010-07-11,2011-07-10,Entity,20,2010-07-11,4,Saloon,Black,Mercedes,Yaba,Benue,Car Classic,0
ID_W4GO4NH,2010-01-09,2011-01-08,Joint Gender,44,2010-01-09,1,Saloon,Black,Honda,GBAGADA,Benue,Car Classic,0
ID_W4TBHJ4,2010-06-12,2011-06-11,Female,41,2010-06-12,1,JEEP,Silver,TOYOTA,Amuwo-Odofin,Amuwo-Odofin,Car Classic,0
ID_W50367B,2010-12-29,2011-12-28,Male,60,2010-12-29,3,JEEP,Black,TOYOTA,Victoria Island,Lagos,Car Classic,0
ID_W5BIQUJ,2010-11-01,2011-09-24,Male,44,2010-11-01,3,Saloon,Black,TOYOTA,Agege,Lagos,Car Classic,0
ID_W5BS8ME,2010-07-05,2011-06-19,Male,29,2010-07-05,1,Saloon,Red,TOYOTA,Ajah,Lagos,Car Classic,0
ID_W5CS8XT,2010-08-05,2011-08-04,Male,38,2010-08-05,1,Saloon,Black,TOYOTA,Lagos Island,Lagos,Car Classic,0
ID_W5CSGKA,2010-07-18,2011-07-17,Female,36,2010-07-18,1,Saloon,Black,TOYOTA,Surulere,Lagos,Car Classic,0
ID_W5LSUSG,2010-06-14,2011-06-13,Entity,9,2010-06-14,1,Saloon,Blue,TOYOTA,Ifo,Benue,Car Classic,0
ID_W5XZW2M,2010-12-11,2011-12-10,Male,43,2010-12-11,1,Saloon,Black,Honda,Surulere,Lagos,Car Classic,0
ID_W635EY9,2010-08-28,2011-08-27,Male,66,2010-08-28,3,JEEP,Blue,Honda,Eti-Osa,Eti-Osa,Car Classic,0
ID_W6XQ6PP,2010-09-07,2011-09-06,Female,51,2010-09-07,2,JEEP,Silver,Mercedes,Lagos Island,Lagos,Car Classic,0
ID_W71JFPC,2010-03-27,2011-03-26,Male,7,2010-03-27,1,Saloon,Black,Honda,Oshodi-Isolo,Oshodi-Isolo,Car Classic,0
ID_W73BWCE,2010-06-20,2011-06-19,Female,61,2010-06-20,1,Saloon,Green,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_W7F0UFR,2010-07-05,2011-07-04,Male,43,2010-07-05,6,JEEP,Black,Honda,Victoria Island,Lagos,Car Classic,0
ID_W7FEZ7I,2010-06-21,2011-06-20,Female,41,2010-06-21,1,Saloon,Wine,TOYOTA,Ikorodu,Lagos,Car Classic,1
ID_W7N1CT3,2010-04-06,2011-04-05,Entity,20,2010-04-06,2,Saloon,Black,TOYOTA,Ikoyi,Lagos,Car Classic,0
ID_W83TJSJ,2010-01-28,2011-01-27,Female,48,2010-01-28,1,JEEP,Black,Honda,Lekki,Lagos,Car Classic,0
ID_W9DWRXJ,2010-08-07,2011-08-06,Male,34,2010-08-07,2,Saloon,Grey,TOYOTA,Ikorodu,Lagos,Car Classic,1
ID_W9VGPON,2010-04-19,2011-04-18,Male,42,2010-04-19,1,Saloon,As Attached,Pontiac,Abuja,Abuja,Car Plus,0
ID_WA5661C,2010-07-15,2011-07-14,Male,31,2010-07-15,2,JEEP,As Attached,TOYOTA,Victoria Island,Lagos,Car Classic,0
ID_WAHY7WZ,2010-12-30,2011-12-29,Male,48,2010-12-30,1,JEEP,Black,ACURA,Shagamu,Ogun,Car Classic,0
ID_WAR93TR,2010-06-14,2011-06-13,Male,62,2010-06-14,1,Saloon,Black,Porsche,Victoria Island,Lagos,Car Classic,0
ID_WARCI0V,2010-05-31,2011-05-30,Male,120,2010-05-31,1,Saloon,Grey,Lexus,Victoria Island,Lagos,Car Classic,0
ID_WB14DTA,2010-09-06,2011-09-05,Male,320,2010-09-06,1,JEEP,As Attached,Range Rover,Ketu,Lagos,Car Classic,0
ID_WB8ST5V,2010-06-09,2011-06-08,Male,73,2010-06-09,2,JEEP,Black,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_WBXASK9,2010-02-01,2011-01-31,Male,27,2010-02-01,2,Saloon,Gold,TOYOTA,Ajah,Lagos,Car Classic,1
ID_WC2S1BK,2010-11-26,2011-04-23,Male,42,2010-11-26,1,Saloon,Grey,Lexus,Surulere,Lagos,Car Classic,0
ID_WC2Y50D,2010-06-05,2011-06-04,Female,49,2010-06-05,3,Saloon,Black,Nissan,Olamabolo,Benue,Car Plus,0
ID_WCCEQC6,2010-12-04,2011-02-06,Male,38,2010-12-04,1,Saloon,Silver,Lexus,Eti-Osa,Eti-Osa,Car Classic,1
ID_WCDUW7N,2010-03-20,2011-03-19,Male,39,2010-03-20,1,JEEP,Grey,ACURA,Ikeja,Lagos,Car Classic,1
ID_WDTXV3Y,2010-02-01,2011-01-24,Male,55,2010-02-01,2,Saloon,Black,Lexus,Ikeja,Lagos,Car Classic,0
ID_WES7KQ9,2010-04-30,2011-04-29,Male,20,2010-04-30,3,Saloon,Black,Honda,Victoria Island,Lagos,Car Classic,0
ID_WF4V8JA,2010-11-18,2011-11-17,Female,38,2010-11-18,1,Saloon,Black,Hyundai,Surulere,Lagos,Car Classic,0
ID_WF74TQ0,2010-02-22,2011-02-21,Female,64,2010-02-22,1,Saloon,Gold,Hyundai,Ife North,Ife-North,Car Classic,0
ID_WF8P858,2010-03-27,2011-03-25,Male,72,2010-03-27,1,JEEP,Black,TOYOTA,Lagos,Lagos,Car Classic,0
ID_WFAE7H9,2010-03-04,2011-03-03,Male,43,2010-03-04,1,Saloon,Black,TOYOTA,Ikoyi,Lagos,Car Classic,0
ID_WG5IK8W,2010-10-19,2011-04-18,Male,32,2010-10-19,1,Saloon,Black,TOYOTA,Alimosho,Lagos,Car Classic,0
ID_WGDEY1Z,2010-01-07,2011-01-06,Male,41,2010-01-07,1,JEEP,Black,TOYOTA,Ikwerre,Benue,Car Classic,0
